orderID,created_at,paid_at,delivery_at,status
49032,2019-07-25,2019-08-01,2019-08-15,Completed
49034,2019-09-07,2019-09-08,2019-09-13,Completed
49042,2019-12-11,2019-12-18,2019-12-23,Completed
49045,2020-04-17,2020-04-22,2020-04-26,Completed
49047,2020-05-26,2020-05-30,2020-06-05,Completed
49055,2020-04-17,2020-04-25,2020-05-02,Completed
49057,2019-08-19,2019-09-01,NULL,"Paid & Undelivered"
49067,2020-04-23,2020-05-05,2020-05-10,Completed
49076,2020-01-06,2020-01-17,2020-01-17,Completed
49097,2019-12-02,2019-12-16,2019-12-25,Completed
49114,2020-04-08,2020-04-18,2020-04-28,Completed
49137,2019-12-20,2019-12-24,2019-12-29,Completed
49153,2019-09-09,2019-09-10,2019-09-14,Completed
49162,2020-04-07,2020-04-11,2020-04-18,Completed
49167,2019-12-15,2019-12-16,2019-12-19,Completed
49177,2020-04-21,2020-05-04,2020-05-18,Completed
49184,2019-10-07,2019-10-18,2019-10-21,Completed
49185,2019-10-29,2019-11-10,2019-11-10,Completed
49186,2019-12-27,2020-01-03,2020-01-11,Completed
49190,2019-12-13,2019-12-27,2019-12-27,Completed
49192,2020-04-27,2020-05-04,2020-05-15,Completed
49200,2020-02-19,2020-03-03,2020-03-04,Completed
49208,2020-04-26,2020-04-29,2020-04-29,Completed
49209,2020-05-06,2020-05-15,2020-05-24,Completed
49215,2019-10-30,2019-11-03,NULL,"Paid & Undelivered"
49225,2019-11-09,2019-11-11,2019-11-17,Completed
49237,2020-02-26,2020-03-09,2020-03-20,Completed
49248,2019-08-31,2019-09-13,NULL,"Paid & Undelivered"
49264,2019-12-14,2019-12-19,2019-12-31,Completed
49270,2019-09-12,2019-09-25,2019-10-09,Completed
49271,2020-04-11,2020-04-25,2020-04-30,Completed
49280,2020-04-29,2020-05-04,2020-05-11,Completed
49289,2019-08-28,2019-09-07,2019-09-10,Completed
49318,2019-09-06,2019-09-19,NULL,"Paid & Undelivered"
49322,2019-12-16,2019-12-18,NULL,"Paid & Undelivered"
49325,2020-01-04,2020-01-07,2020-01-21,Completed
49328,2019-10-12,2019-10-20,2019-11-01,Completed
49329,2019-09-02,2019-09-06,2019-09-20,Completed
49336,2020-05-18,2020-05-25,2020-06-04,Completed
49342,2020-04-18,2020-04-25,2020-05-01,Completed
49347,2020-04-17,2020-04-19,2020-04-21,Completed
49380,2019-10-07,2019-10-21,2019-11-04,Completed
49383,2019-05-17,2019-05-30,2019-06-02,Completed
49385,2019-12-17,2019-12-29,2020-01-10,Completed
49386,2019-12-02,2019-12-05,2019-12-15,Completed
49391,2019-12-31,2020-01-11,2020-01-14,Completed
49399,2019-12-15,2019-12-26,2019-12-26,Completed
49408,2019-06-23,2019-06-27,2019-06-28,Completed
49409,2020-04-27,2020-05-01,2020-05-05,Completed
49411,2019-03-12,2019-03-14,2019-03-19,Completed
49419,2019-07-25,2019-07-26,2019-07-29,Completed
49421,2020-04-25,2020-05-07,2020-05-13,Completed
49429,2020-05-30,2020-06-09,2020-06-13,Completed
49433,2019-12-12,2019-12-16,2019-12-20,Completed
49441,2019-02-05,2019-02-09,2019-02-23,Completed
49445,2019-12-15,2019-12-28,NULL,"Paid & Undelivered"
49447,2019-09-08,2019-09-16,2019-09-19,Completed
49448,2020-05-28,2020-06-09,2020-06-13,Completed
49449,2020-05-21,2020-05-31,2020-06-02,Completed
49452,2020-04-29,2020-05-04,2020-05-18,Completed
49458,2019-02-05,2019-02-07,2019-02-18,Completed
49470,2019-12-23,2019-12-29,2020-01-07,Completed
49474,2020-01-17,2020-01-25,2020-02-08,Completed
49490,2019-11-18,2019-11-23,2019-11-24,Completed
49492,2019-10-04,2019-10-17,2019-10-23,Completed
49494,2019-12-13,2019-12-22,2019-12-24,Completed
49502,2019-12-16,2019-12-25,2019-12-30,Completed
49508,2019-11-27,NULL,NULL,Unpaid
49509,2019-12-22,2019-12-25,2020-01-03,Completed
49511,2020-05-17,2020-05-18,2020-05-22,Completed
49515,2020-01-22,2020-01-27,2020-02-10,Completed
49532,2019-12-24,2020-01-01,2020-01-02,Completed
49542,2019-10-23,2019-11-05,2019-11-08,Completed
49547,2020-02-27,2020-03-04,2020-03-18,Completed
49548,2020-03-31,2020-04-13,2020-04-14,Completed
49550,2019-10-19,2019-10-24,2019-10-24,Completed
49556,2019-06-05,2019-06-08,2019-06-16,Completed
49561,2020-02-28,2020-03-08,2020-03-14,Completed
49567,2020-05-18,2020-05-19,2020-05-31,Completed
49584,2020-04-09,2020-04-22,2020-04-22,Completed
49591,2020-04-01,2020-04-11,2020-04-23,Completed
49596,2020-03-22,2020-03-28,2020-03-30,Completed
49598,2019-10-10,2019-10-24,2019-10-31,Completed
49599,2020-02-21,2020-02-23,2020-03-08,Completed
49601,2020-01-25,2020-01-28,2020-02-09,Completed
49610,2020-05-14,2020-05-22,2020-05-23,Completed
49617,2019-10-26,2019-11-03,2019-11-17,Completed
49620,2019-11-12,NULL,NULL,Unpaid
49621,2020-03-13,2020-03-22,2020-03-22,Completed
49630,2020-04-15,2020-04-22,2020-04-29,Completed
49639,2020-02-15,2020-02-24,2020-02-24,Completed
49656,2020-05-08,2020-05-22,2020-05-24,Completed
49663,2020-03-10,2020-03-24,2020-03-27,Completed
49668,2020-04-27,2020-05-07,2020-05-19,Completed
49672,2019-11-10,NULL,NULL,Unpaid
49674,2019-10-21,2019-10-25,2019-10-31,Completed
49679,2019-07-02,2019-07-16,2019-07-24,Completed
49688,2020-03-30,2020-04-01,2020-04-12,Completed
49693,2020-05-09,2020-05-22,2020-05-30,Completed
49697,2019-12-07,2019-12-19,2019-12-22,Completed
49704,2019-05-13,2019-05-21,2019-05-29,Completed
49712,2020-03-26,2020-04-01,2020-04-01,Completed
49714,2020-02-27,2020-03-12,2020-03-14,Completed
49719,2020-04-19,2020-04-24,NULL,"Paid & Undelivered"
49722,2020-04-13,2020-04-21,2020-04-23,Completed
49733,2019-12-31,2020-01-07,2020-01-11,Completed
49741,2020-01-11,2020-01-12,2020-01-14,Completed
49743,2019-05-10,2019-05-13,NULL,"Paid & Undelivered"
49748,2020-04-26,2020-05-09,2020-05-14,Completed
49756,2019-11-10,2019-11-19,2019-11-25,Completed
49758,2019-10-31,2019-11-03,2019-11-05,Completed
49761,2020-03-25,2020-03-27,2020-04-08,Completed
49763,2019-07-12,2019-07-21,2019-07-27,Completed
49766,2019-05-18,NULL,NULL,Unpaid
49777,2019-08-31,2019-09-07,2019-09-08,Completed
49784,2020-04-24,2020-04-26,2020-04-28,Completed
49795,2019-12-03,2019-12-04,2019-12-13,Completed
49796,2020-05-27,2020-06-03,2020-06-09,Completed
49806,2020-02-06,2020-02-20,NULL,"Paid & Undelivered"
49808,2020-02-13,2020-02-18,2020-03-01,Completed
49815,2020-03-02,2020-03-14,2020-03-25,Completed
49835,2019-11-19,2019-11-24,2019-12-02,Completed
49843,2019-12-23,2020-01-02,2020-01-03,Completed
49857,2020-01-04,2020-01-18,2020-01-28,Completed
49858,2020-05-28,2020-06-06,2020-06-18,Completed
49862,2019-07-21,2019-08-01,2019-08-07,Completed
49871,2020-03-09,2020-03-19,2020-03-22,Completed
49873,2020-03-13,2020-03-18,2020-03-23,Completed
49888,2019-11-03,2019-11-07,2019-11-13,Completed
49894,2019-10-27,2019-11-07,2019-11-16,Completed
49909,2020-03-13,2020-03-25,2020-04-06,Completed
49921,2019-10-14,2019-10-26,2019-10-31,Completed
49929,2019-12-17,2019-12-22,2020-01-05,Completed
49932,2020-05-06,2020-05-14,2020-05-17,Completed
49939,2020-03-26,2020-03-30,2020-04-11,Completed
49942,2020-01-05,2020-01-16,2020-01-27,Completed
49950,2020-03-09,2020-03-22,2020-03-22,Completed
49954,2019-12-15,2019-12-28,2020-01-02,Completed
49961,2020-05-26,2020-06-07,2020-06-18,Completed
49966,2019-12-25,NULL,NULL,Unpaid
49970,2020-03-17,2020-03-31,2020-04-12,Completed
49978,2019-08-20,2019-09-03,2019-09-08,Completed
49987,2019-07-22,2019-07-29,2019-08-12,Completed
49993,2020-05-16,2020-05-28,2020-05-30,Completed
49997,2020-05-29,2020-06-09,NULL,"Paid & Undelivered"
50007,2019-11-12,2019-11-26,2019-12-03,Completed
50009,2019-08-28,NULL,NULL,Unpaid
50011,2020-05-09,2020-05-10,2020-05-16,Completed
50015,2020-03-30,2020-04-10,2020-04-10,Completed
50019,2019-07-16,2019-07-29,2019-08-07,Completed
50027,2019-11-28,2019-12-11,2019-12-21,Completed
50030,2020-05-25,2020-06-01,2020-06-07,Completed
50031,2020-05-16,2020-05-24,2020-06-07,Completed
50032,2020-05-03,2020-05-12,2020-05-16,Completed
50064,2019-11-26,2019-11-27,2019-12-03,Completed
50067,2019-11-19,2019-11-21,2019-11-30,Completed
50071,2019-11-05,2019-11-09,2019-11-11,Completed
50072,2019-12-17,2019-12-20,2019-12-29,Completed
50074,2019-08-08,2019-08-17,2019-08-29,Completed
50091,2020-01-20,2020-01-22,2020-01-30,Completed
50097,2020-03-25,2020-03-31,2020-04-07,Completed
50109,2020-02-06,2020-02-13,2020-02-21,Completed
50110,2019-08-01,NULL,NULL,Unpaid
50133,2020-05-31,2020-06-01,2020-06-03,Completed
50134,2019-10-11,2019-10-25,2019-10-31,Completed
50143,2019-07-30,2019-08-10,2019-08-17,Completed
50145,2020-05-08,2020-05-11,2020-05-17,Completed
50148,2020-04-18,2020-04-25,2020-04-25,Completed
50156,2019-11-07,2019-11-20,2019-11-27,Completed
50167,2020-04-07,2020-04-11,2020-04-19,Completed
50187,2019-12-13,2019-12-19,2019-12-29,Completed
50189,2020-02-19,2020-02-26,2020-03-09,Completed
50205,2020-02-11,2020-02-23,2020-02-27,Completed
50213,2019-07-23,2019-08-04,NULL,"Paid & Undelivered"
50215,2020-02-25,2020-03-09,2020-03-20,Completed
50218,2019-08-18,2019-08-29,2019-08-30,Completed
50227,2020-03-22,2020-03-27,2020-04-08,Completed
50228,2019-11-23,2019-11-29,2019-12-13,Completed
50236,2019-10-22,2019-11-02,2019-11-06,Completed
50252,2020-01-26,2020-02-03,2020-02-12,Completed
50260,2019-12-13,2019-12-21,2019-12-22,Completed
50262,2019-09-19,2019-09-22,2019-10-06,Completed
50271,2020-05-29,2020-06-04,2020-06-15,Completed
50274,2019-09-01,2019-09-14,2019-09-18,Completed
50282,2020-02-25,2020-03-06,2020-03-14,Completed
50290,2020-03-28,2020-04-09,2020-04-11,Completed
50294,2019-06-17,2019-06-22,2019-06-22,Completed
50305,2020-05-06,2020-05-12,2020-05-14,Completed
50317,2020-04-17,2020-05-01,2020-05-04,Completed
50335,2019-07-24,2019-08-06,2019-08-11,Completed
50342,2019-11-02,2019-11-05,2019-11-16,Completed
50343,2019-11-17,2019-11-24,2019-11-24,Completed
50344,2020-05-01,2020-05-10,2020-05-19,Completed
50346,2020-04-24,2020-04-25,2020-04-26,Completed
50357,2019-11-22,2019-12-04,2019-12-16,Completed
50359,2020-03-10,2020-03-12,2020-03-20,Completed
50365,2019-06-27,2019-06-29,2019-07-07,Completed
50366,2020-03-26,2020-04-03,2020-04-08,Completed
50373,2020-02-20,2020-03-03,2020-03-08,Completed
50379,2019-10-22,2019-11-05,2019-11-05,Completed
50385,2020-01-21,2020-02-02,2020-02-14,Completed
50393,2020-05-14,2020-05-25,2020-06-05,Completed
50395,2019-11-23,2019-11-29,2019-11-29,Completed
50399,2019-12-09,2019-12-10,2019-12-22,Completed
50400,2019-07-07,2019-07-11,2019-07-25,Completed
50423,2020-05-08,2020-05-11,2020-05-17,Completed
50424,2020-05-27,2020-06-10,2020-06-21,Completed
50428,2019-04-12,2019-04-23,2019-04-24,Completed
50429,2019-09-06,2019-09-15,2019-09-16,Completed
50434,2020-05-08,2020-05-10,2020-05-21,Completed
50435,2019-12-26,2020-01-01,2020-01-07,Completed
50438,2020-03-31,NULL,NULL,Unpaid
50439,2019-12-12,2019-12-20,2019-12-23,Completed
50443,2019-07-01,2019-07-14,2019-07-15,Completed
50445,2020-02-07,2020-02-11,2020-02-25,Completed
50448,2020-05-26,2020-06-06,2020-06-09,Completed
50451,2020-03-23,2020-04-05,2020-04-07,Completed
50454,2020-05-24,2020-06-04,2020-06-09,Completed
50456,2019-12-11,2019-12-19,2019-12-29,Completed
50459,2019-12-20,2020-01-03,2020-01-09,Completed
50462,2020-03-18,2020-03-26,2020-03-30,Completed
50465,2019-10-31,2019-11-04,2019-11-11,Completed
50473,2019-12-27,2020-01-02,2020-01-12,Completed
50482,2020-04-30,2020-05-06,2020-05-14,Completed
50488,2020-05-04,2020-05-16,2020-05-23,Completed
50494,2020-01-11,NULL,NULL,Unpaid
50498,2019-09-28,2019-10-06,2019-10-18,Completed
50500,2019-02-20,2019-02-27,2019-03-02,Completed
50506,2020-02-24,2020-02-25,2020-03-05,Completed
50514,2020-02-20,2020-03-02,2020-03-14,Completed
50515,2020-05-19,NULL,NULL,Unpaid
50516,2020-04-03,2020-04-17,2020-04-20,Completed
50524,2019-12-03,2019-12-07,2019-12-19,Completed
50534,2019-09-17,2019-09-24,NULL,"Paid & Undelivered"
50536,2019-12-07,2019-12-14,2019-12-16,Completed
50539,2020-05-23,2020-05-30,2020-06-13,Completed
50545,2019-05-10,NULL,NULL,Unpaid
50550,2019-06-12,2019-06-24,2019-07-02,Completed
50563,2020-05-26,2020-06-07,2020-06-13,Completed
50566,2020-05-29,2020-06-12,2020-06-22,Completed
50574,2020-01-02,NULL,NULL,Unpaid
50579,2020-05-01,2020-05-14,2020-05-22,Completed
50586,2020-01-21,2020-01-29,2020-02-09,Completed
50589,2019-11-14,2019-11-16,2019-11-20,Completed
50598,2019-10-24,2019-10-29,2019-11-07,Completed
50601,2019-12-20,2020-01-01,2020-01-13,Completed
50611,2019-07-12,2019-07-22,2019-07-26,Completed
50618,2019-08-30,2019-09-07,2019-09-18,Completed
50619,2019-12-21,2020-01-04,2020-01-15,Completed
50634,2020-03-29,2020-04-07,2020-04-09,Completed
50639,2020-05-08,2020-05-22,2020-06-01,Completed
50652,2020-05-05,2020-05-06,2020-05-10,Completed
50656,2020-03-11,2020-03-22,2020-03-28,Completed
50666,2019-12-19,2019-12-24,2019-12-31,Completed
50667,2020-03-01,2020-03-03,2020-03-15,Completed
50668,2019-10-18,2019-10-31,2019-11-09,Completed
50670,2019-08-07,2019-08-19,2019-08-21,Completed
50679,2019-11-27,2019-12-08,2019-12-17,Completed
50683,2019-07-15,2019-07-16,2019-07-25,Completed
50685,2020-01-26,2020-02-06,2020-02-20,Completed
50690,2020-04-16,2020-04-21,NULL,"Paid & Undelivered"
50697,2020-04-03,2020-04-08,2020-04-18,Completed
50710,2020-04-17,2020-04-21,2020-04-30,Completed
50718,2019-08-11,2019-08-19,2019-08-21,Completed
50729,2019-05-16,2019-05-27,2019-06-01,Completed
50753,2020-02-17,2020-02-20,2020-03-02,Completed
50759,2019-10-14,2019-10-26,2019-10-30,Completed
50762,2019-09-25,2019-10-09,2019-10-16,Completed
50767,2019-12-20,2019-12-23,2020-01-01,Completed
50774,2019-12-31,2020-01-12,2020-01-24,Completed
50777,2020-02-06,2020-02-07,2020-02-15,Completed
50779,2020-05-28,2020-06-06,2020-06-09,Completed
50781,2020-03-08,2020-03-15,2020-03-23,Completed
50798,2019-09-04,2019-09-05,2019-09-08,Completed
50802,2020-05-07,NULL,NULL,Unpaid
50805,2020-02-16,2020-02-22,2020-03-02,Completed
50819,2019-06-29,2019-07-12,2019-07-20,Completed
50835,2019-10-06,2019-10-14,NULL,"Paid & Undelivered"
50838,2019-11-21,2019-11-27,2019-12-04,Completed
50841,2020-02-04,2020-02-08,2020-02-15,Completed
50854,2020-02-26,2020-03-04,2020-03-13,Completed
50867,2019-08-29,2019-09-05,2019-09-19,Completed
50868,2020-05-11,2020-05-21,2020-05-22,Completed
50876,2019-04-17,2019-04-29,2019-05-09,Completed
50878,2019-12-17,2019-12-27,2020-01-07,Completed
50896,2020-01-07,2020-01-16,2020-01-25,Completed
50900,2019-08-06,2019-08-20,2019-09-01,Completed
50905,2020-04-29,2020-05-12,2020-05-24,Completed
50914,2020-05-13,2020-05-24,NULL,"Paid & Undelivered"
50916,2020-05-08,2020-05-15,2020-05-29,Completed
50920,2019-11-11,2019-11-24,2019-11-27,Completed
50926,2020-03-06,2020-03-19,2020-03-22,Completed
50944,2020-05-20,2020-06-02,2020-06-02,Completed
50946,2020-02-04,2020-02-11,2020-02-12,Completed
50949,2019-06-03,2019-06-05,2019-06-07,Completed
50964,2019-11-25,2019-11-28,2019-12-09,Completed
50965,2020-02-26,2020-03-05,NULL,"Paid & Undelivered"
50966,2020-04-24,2020-04-30,2020-05-06,Completed
50972,2019-10-18,2019-10-26,2019-11-04,Completed
50988,2020-02-10,2020-02-18,2020-02-29,Completed
51002,2019-10-10,2019-10-19,2019-10-22,Completed
51004,2020-01-27,2020-02-10,NULL,"Paid & Undelivered"
51007,2019-12-06,2019-12-09,2019-12-14,Completed
51008,2020-05-17,2020-05-20,2020-05-23,Completed
51009,2019-09-27,2019-10-09,2019-10-18,Completed
51011,2019-07-26,2019-08-01,2019-08-15,Completed
51026,2020-05-12,2020-05-16,2020-05-28,Completed
51027,2019-12-29,2020-01-03,2020-01-14,Completed
51049,2020-01-29,2020-02-05,2020-02-19,Completed
51052,2020-04-28,2020-05-03,2020-05-06,Completed
51053,2020-04-22,2020-04-26,2020-05-08,Completed
51055,2020-04-13,NULL,NULL,Unpaid
51071,2020-02-24,2020-03-09,2020-03-15,Completed
51074,2019-05-30,2019-06-06,2019-06-18,Completed
51075,2020-05-19,2020-06-02,NULL,"Paid & Undelivered"
51079,2019-12-20,2019-12-27,2020-01-05,Completed
51083,2019-11-08,2019-11-12,2019-11-23,Completed
51106,2020-03-21,2020-04-04,2020-04-09,Completed
51120,2019-12-26,2020-01-01,NULL,"Paid & Undelivered"
51131,2020-05-09,2020-05-16,2020-05-28,Completed
51141,2019-09-03,2019-09-16,2019-09-16,Completed
51149,2019-12-07,2019-12-18,2019-12-30,Completed
51157,2019-10-31,2019-11-08,2019-11-12,Completed
51176,2019-12-01,2019-12-02,2019-12-12,Completed
51183,2020-03-23,NULL,NULL,Unpaid
51185,2020-03-26,2020-04-02,2020-04-07,Completed
51186,2020-02-08,2020-02-20,2020-03-05,Completed
51204,2020-05-29,2020-05-30,2020-06-02,Completed
51205,2019-06-26,2019-07-06,2019-07-08,Completed
51206,2019-10-18,2019-11-01,2019-11-09,Completed
51207,2020-05-06,2020-05-12,2020-05-12,Completed
51211,2020-04-20,2020-05-01,2020-05-01,Completed
51220,2020-02-10,NULL,NULL,Unpaid
51222,2019-12-28,2019-12-29,2020-01-04,Completed
51224,2019-08-14,2019-08-23,2019-09-03,Completed
51225,2020-03-24,2020-03-27,2020-04-07,Completed
51226,2019-12-17,2019-12-26,2019-12-31,Completed
51232,2019-05-22,2019-05-28,2019-06-07,Completed
51236,2019-12-02,2019-12-16,2019-12-30,Completed
51238,2020-02-14,2020-02-28,2020-03-08,Completed
51240,2020-03-25,2020-04-02,2020-04-12,Completed
51242,2020-04-13,2020-04-27,2020-04-28,Completed
51244,2019-06-27,2019-07-03,2019-07-06,Completed
51246,2019-11-02,NULL,NULL,Unpaid
51256,2019-11-21,2019-12-03,NULL,"Paid & Undelivered"
51262,2020-03-23,2020-03-25,2020-03-28,Completed
51271,2020-01-23,2020-01-27,2020-02-02,Completed
51288,2019-08-13,2019-08-27,2019-09-04,Completed
51290,2019-11-24,2019-12-03,2019-12-17,Completed
51296,2020-05-13,NULL,NULL,Unpaid
51297,2019-11-05,2019-11-18,2019-11-28,Completed
51302,2019-11-10,2019-11-18,2019-11-22,Completed
51303,2019-02-11,2019-02-22,2019-02-27,Completed
51308,2020-04-22,2020-05-03,2020-05-14,Completed
51320,2020-04-22,2020-05-05,2020-05-10,Completed
51330,2019-08-04,2019-08-15,2019-08-17,Completed
51334,2019-12-19,2019-12-21,2020-01-02,Completed
51338,2020-04-24,2020-04-29,2020-05-10,Completed
51349,2020-03-21,2020-03-24,2020-03-30,Completed
51351,2020-02-19,NULL,NULL,Unpaid
51354,2019-09-04,2019-09-16,2019-09-22,Completed
51357,2020-05-27,2020-06-01,NULL,"Paid & Undelivered"
51368,2020-03-08,2020-03-16,2020-03-18,Completed
51371,2019-12-05,2019-12-18,2019-12-18,Completed
51372,2020-05-27,2020-06-08,2020-06-16,Completed
51374,2020-03-22,NULL,NULL,Unpaid
51380,2020-04-06,2020-04-19,2020-04-22,Completed
51383,2019-08-19,2019-08-22,2019-08-24,Completed
51391,2019-12-14,NULL,NULL,Unpaid
51393,2020-03-15,2020-03-17,2020-03-25,Completed
51394,2020-03-04,NULL,NULL,Unpaid
51399,2019-06-03,2019-06-15,NULL,"Paid & Undelivered"
51400,2020-03-13,2020-03-16,2020-03-16,Completed
51403,2019-11-26,2019-12-02,2019-12-02,Completed
51405,2020-02-21,NULL,NULL,Unpaid
51418,2020-02-26,2020-02-27,2020-02-28,Completed
51426,2019-12-13,2019-12-20,2019-12-29,Completed
51438,2020-05-05,2020-05-13,2020-05-17,Completed
51442,2020-05-16,NULL,NULL,Unpaid
51443,2020-04-15,2020-04-28,2020-05-08,Completed
51446,2019-09-15,2019-09-19,2019-09-27,Completed
51453,2020-03-15,2020-03-18,2020-03-27,Completed
51466,2019-04-04,2019-04-18,2019-04-21,Completed
51468,2019-11-08,2019-11-15,2019-11-21,Completed
51480,2019-05-06,2019-05-07,2019-05-11,Completed
51495,2019-09-24,2019-09-27,2019-10-01,Completed
51507,2020-04-09,2020-04-19,2020-04-24,Completed
51508,2019-10-12,2019-10-13,2019-10-25,Completed
51525,2019-09-26,2019-09-30,2019-10-08,Completed
51536,2020-05-20,2020-05-24,2020-05-28,Completed
51537,2019-09-03,2019-09-10,2019-09-18,Completed
51544,2020-05-22,2020-05-27,2020-05-28,Completed
51546,2019-07-31,2019-08-10,2019-08-17,Completed
51551,2020-03-22,2020-03-31,2020-04-10,Completed
51552,2019-09-10,2019-09-16,2019-09-16,Completed
51559,2020-04-27,2020-05-05,2020-05-17,Completed
51561,2019-12-09,2019-12-23,2019-12-26,Completed
51565,2020-01-24,2020-01-29,2020-02-01,Completed
51572,2020-05-09,2020-05-14,2020-05-20,Completed
51578,2020-05-23,2020-05-31,2020-06-02,Completed
51579,2019-12-20,2020-01-02,2020-01-10,Completed
51586,2020-03-17,2020-03-31,2020-04-03,Completed
51589,2019-11-07,NULL,NULL,Unpaid
51592,2020-05-10,2020-05-24,2020-06-04,Completed
51598,2020-01-06,NULL,NULL,Unpaid
51602,2020-05-29,2020-06-10,2020-06-17,Completed
51608,2019-10-30,2019-11-13,2019-11-25,Completed
51612,2019-06-17,2019-06-21,2019-06-27,Completed
51613,2019-03-31,2019-04-10,2019-04-14,Completed
51614,2019-12-30,2020-01-02,2020-01-04,Completed
51623,2019-12-25,2020-01-04,2020-01-04,Completed
51625,2019-12-20,2019-12-23,2020-01-06,Completed
51636,2019-07-26,2019-07-27,2019-08-07,Completed
51639,2020-03-15,2020-03-25,2020-04-04,Completed
51659,2020-04-24,2020-05-05,2020-05-07,Completed
51663,2020-05-18,2020-05-26,2020-06-02,Completed
51668,2019-06-16,2019-06-25,2019-07-03,Completed
51674,2020-05-23,2020-05-30,2020-06-13,Completed
51677,2020-02-01,2020-02-05,2020-02-10,Completed
51690,2019-12-17,2019-12-21,2019-12-30,Completed
51703,2019-08-26,2019-08-28,2019-09-02,Completed
51721,2020-02-14,2020-02-23,2020-02-25,Completed
51723,2020-03-16,2020-03-23,2020-03-25,Completed
51742,2019-05-28,2019-06-06,2019-06-07,Completed
51753,2020-04-13,2020-04-21,2020-05-05,Completed
51754,2020-04-20,2020-04-22,2020-05-06,Completed
51762,2020-01-28,2020-01-30,2020-02-03,Completed
51763,2019-11-25,2019-11-29,2019-12-11,Completed
51785,2019-06-09,2019-06-11,2019-06-21,Completed
51799,2020-05-16,2020-05-19,2020-05-28,Completed
51802,2020-04-02,2020-04-07,2020-04-18,Completed
51803,2019-11-20,2019-12-04,2019-12-08,Completed
51804,2019-08-24,2019-08-31,2019-09-08,Completed
51810,2019-11-07,2019-11-09,2019-11-17,Completed
